,return_date,product_id,store_id,quantity
1805,1997-10-24,437,6,1
1806,1997-10-24,457,6,2
1807,1997-10-24,908,6,1
1808,1997-10-24,1512,6,1
1809,1997-10-26,54,17,1
1810,1997-10-26,739,17,1
1811,1997-10-27,554,3,1
1812,1997-10-27,820,15,1
1813,1997-10-27,1014,3,1
1814,1997-10-27,1253,6,2
1815,1997-10-27,1487,3,2
1816,1997-11-01,444,7,1
1817,1997-11-01,939,7,1
1818,1997-11-01,1392,7,1
1819,1997-11-01,1447,7,1
1820,1997-11-02,22,7,1
1821,1997-11-02,126,15,1
1822,1997-11-02,470,7,1
1823,1997-11-02,495,7,2
1824,1997-11-02,608,15,1
1825,1997-11-02,869,7,1
1826,1997-11-02,982,15,1
1827,1997-11-02,993,15,1
1828,1997-11-02,1194,7,1
1829,1997-11-02,1230,15,1
1830,1997-11-02,1232,15,1
1831,1997-11-02,1330,15,1
1832,1997-11-03,37,17,1
1833,1997-11-03,242,17,1
1834,1997-11-03,792,17,1
1835,1997-11-03,993,17,1
1836,1997-11-03,1136,17,1
1837,1997-11-03,1197,17,1
1838,1997-11-03,1418,17,1
1839,1997-11-04,18,15,1
1840,1997-11-04,169,13,1
1841,1997-11-04,184,13,1
1842,1997-11-04,305,13,1
1843,1997-11-04,485,13,1
1844,1997-11-04,900,15,1
1845,1997-11-04,1143,13,1
1846,1997-11-06,390,3,2
1847,1997-11-06,1086,3,1
1848,1997-11-06,1236,3,1
1849,1997-11-07,6,6,1
1850,1997-11-07,198,3,1
1851,1997-11-07,591,3,1
1852,1997-11-07,623,7,1
1853,1997-11-07,679,3,1
1854,1997-11-07,849,6,1
1855,1997-11-07,941,3,1
1856,1997-11-07,1040,6,1
1857,1997-11-07,1167,6,1
1858,1997-11-07,1273,6,1
1859,1997-11-07,1501,7,1
1860,1997-11-08,249,7,1
1861,1997-11-08,380,24,1
1862,1997-11-08,825,7,1
1863,1997-11-08,1018,24,1
1864,1997-11-08,1064,7,1
1865,1997-11-08,1142,24,1
1866,1997-11-08,1171,7,1
1867,1997-11-08,1337,24,2
1868,1997-11-09,660,24,1
1869,1997-11-09,1139,23,2
1870,1997-11-09,1428,24,1
1871,1997-11-10,165,17,1
1872,1997-11-10,165,6,1
1873,1997-11-10,403,6,1
1874,1997-11-10,451,6,1
1875,1997-11-10,583,17,1
1876,1997-11-10,626,17,1
1877,1997-11-10,672,17,1
1878,1997-11-10,693,17,1
1879,1997-11-10,809,17,1
1880,1997-11-10,1113,17,1
1881,1997-11-10,1423,6,1
1882,1997-11-10,1464,6,1
1883,1997-11-10,1556,6,2
1884,1997-11-11,120,3,1
1885,1997-11-11,177,3,1
1886,1997-11-11,409,3,1
1887,1997-11-11,435,3,1
1888,1997-11-11,558,3,1
1889,1997-11-11,643,3,1
1890,1997-11-11,1121,3,1
1891,1997-11-11,1290,3,1
1892,1997-11-11,1357,3,1
1893,1997-11-13,237,7,2
1894,1997-11-13,297,15,1
1895,1997-11-13,442,15,1
1896,1997-11-13,521,7,1
1897,1997-11-13,738,15,1
1898,1997-11-13,1089,7,1
1899,1997-11-13,1113,7,1
1900,1997-11-13,1187,15,1
1901,1997-11-13,1264,15,1
1902,1997-11-13,1342,7,1
1903,1997-11-13,1460,15,1
1904,1997-11-14,284,24,2
1905,1997-11-14,398,24,1
1906,1997-11-14,404,24,1
1907,1997-11-14,848,24,1
1908,1997-11-14,1537,24,1
1909,1997-11-15,90,24,1
1910,1997-11-15,202,16,1
1911,1997-11-15,261,3,1
1912,1997-11-15,351,3,1
1913,1997-11-15,544,3,1
1914,1997-11-15,694,3,1
1915,1997-11-15,800,11,2
1916,1997-11-15,880,3,1
1917,1997-11-15,1089,16,1
1918,1997-11-15,1196,16,2
1919,1997-11-15,1339,11,1
1920,1997-11-15,1360,16,2
1921,1997-11-15,1464,16,1
1922,1997-11-16,128,13,1
1923,1997-11-16,695,11,1
1924,1997-11-16,1004,13,1
1925,1997-11-16,1193,11,1
1926,1997-11-16,1482,11,1
1927,1997-11-16,1495,23,1
1928,1997-11-16,1555,13,1
1929,1997-11-17,16,15,2
1930,1997-11-17,536,15,1
1931,1997-11-17,710,15,1
1932,1997-11-17,774,15,1
1933,1997-11-17,937,15,1
1934,1997-11-17,1278,15,2
1935,1997-11-17,1456,15,1
1936,1997-11-18,350,6,1
1937,1997-11-18,577,13,2
1938,1997-11-18,649,13,1
1939,1997-11-18,836,13,1
1940,1997-11-18,1167,13,1
1941,1997-11-18,1207,13,1
1942,1997-11-18,1268,13,2
1943,1997-11-18,1401,6,2
1944,1997-11-19,1156,23,1
1945,1997-11-21,36,6,1
1946,1997-11-21,172,17,1
1947,1997-11-21,328,16,1
1948,1997-11-21,394,6,2
1949,1997-11-21,470,16,1
1950,1997-11-21,553,6,2
1951,1997-11-21,688,16,1
1952,1997-11-21,713,6,1
1953,1997-11-21,743,16,1
1954,1997-11-21,778,23,1
1955,1997-11-21,913,16,1
1956,1997-11-21,944,16,1
1957,1997-11-21,1177,17,2
1958,1997-11-21,1233,6,2
1959,1997-11-21,1320,16,1
1960,1997-11-21,1362,16,1
1961,1997-11-21,1386,16,1
1962,1997-11-21,1386,17,1
1963,1997-11-21,1402,16,1
1964,1997-11-21,1454,23,2
1965,1997-11-22,22,17,1
1966,1997-11-22,337,16,1
1967,1997-11-22,353,16,1
1968,1997-11-22,357,17,1
1969,1997-11-22,485,16,2
1970,1997-11-22,514,16,1
1971,1997-11-22,615,16,1
1972,1997-11-22,860,16,1
1973,1997-11-22,1073,17,2
1974,1997-11-22,1087,17,1
1975,1997-11-22,1210,17,1
1976,1997-11-22,1401,16,1
1977,1997-11-24,124,16,1
1978,1997-11-24,582,16,1
1979,1997-11-24,1072,16,1
1980,1997-11-25,101,24,1
1981,1997-11-25,228,16,1
1982,1997-11-25,321,16,1
1983,1997-11-25,334,13,1
1984,1997-11-25,552,24,1
1985,1997-11-25,560,16,1
1986,1997-11-25,897,13,1
1987,1997-11-25,970,24,1
1988,1997-11-25,1080,24,2
1989,1997-11-25,1252,13,1
1990,1997-11-25,1313,24,1
1991,1997-11-25,1332,13,1
1992,1997-11-25,1343,13,1
1993,1997-11-25,1483,13,1
1994,1997-11-25,1500,13,1
1995,1997-11-26,7,6,1
1996,1997-11-26,32,11,1
1997,1997-11-26,107,11,1
1998,1997-11-26,296,6,1
1999,1997-11-26,465,6,1
2000,1997-11-26,709,6,1
2001,1997-11-26,948,11,1
2002,1997-11-26,995,6,1
2003,1997-11-26,1454,11,1
2004,1997-11-27,194,15,1
2005,1997-11-27,337,15,1
2006,1997-11-27,354,11,1
2007,1997-11-27,543,11,1
2008,1997-11-27,1275,15,1
2009,1997-11-27,1497,11,1
2010,1997-11-27,1500,15,1
2011,1997-11-28,64,11,1
2012,1997-11-28,74,3,1
2013,1997-11-28,127,17,1
2014,1997-11-28,533,11,1
2015,1997-11-28,591,3,1
2016,1997-11-28,840,3,1
2017,1997-11-28,917,17,1
2018,1997-11-28,1093,17,1
2019,1997-11-28,1158,11,1
2020,1997-11-28,1166,11,1
2021,1997-11-28,1348,3,2
2022,1997-11-28,1417,3,1
2023,1997-11-28,1447,17,1
2024,1997-11-30,546,13,1
2025,1997-11-30,562,13,2
2026,1997-11-30,953,13,1
2027,1997-11-30,1270,13,2
2028,1997-11-30,1397,13,1
2029,1997-11-30,1549,13,1
2030,1997-12-01,152,6,1
2031,1997-12-01,169,6,2
2032,1997-12-01,958,6,1
2033,1997-12-01,1208,6,1
2034,1997-12-01,1263,6,1
2035,1997-12-01,1268,6,1
2036,1997-12-01,1299,6,1
2037,1997-12-01,1435,6,1
2038,1997-12-01,1484,6,1
2039,1997-12-02,269,7,2
2040,1997-12-02,1084,7,1
2041,1997-12-02,1431,7,1
2042,1997-12-03,359,15,2
2043,1997-12-03,538,23,1
2044,1997-12-03,936,15,1
2045,1997-12-03,1338,15,1
2046,1997-12-03,1416,15,1
2047,1997-12-03,1443,15,2
2048,1997-12-03,1475,15,1
2049,1997-12-04,22,7,1
2050,1997-12-04,495,11,2
2051,1997-12-04,576,7,1
2052,1997-12-04,665,7,1
2053,1997-12-04,899,7,1
2054,1997-12-04,1139,11,1
2055,1997-12-04,1369,7,1
2056,1997-12-04,1519,11,1
2057,1997-12-04,1544,11,1
2058,1997-12-05,16,16,1
2059,1997-12-05,40,23,1
2060,1997-12-05,121,15,1
2061,1997-12-05,561,16,1
2062,1997-12-05,765,15,1
2063,1997-12-05,919,16,2
2064,1997-12-05,1064,16,1
2065,1997-12-05,1201,16,1
2066,1997-12-05,1534,15,1
2067,1997-12-06,92,15,1
2068,1997-12-06,195,15,1
2069,1997-12-06,211,15,1
2070,1997-12-06,361,15,2
2071,1997-12-06,371,15,1
2072,1997-12-06,1128,15,1
2073,1997-12-07,11,17,2
2074,1997-12-07,504,24,1
2075,1997-12-07,540,17,1
2076,1997-12-07,791,24,1
2077,1997-12-07,947,17,1
2078,1997-12-07,1140,17,1
2079,1997-12-07,1260,17,1
2080,1997-12-07,1261,17,1
2081,1997-12-07,1350,17,1
2082,1997-12-07,1442,17,1
2083,1997-12-08,536,16,1
2084,1997-12-08,1510,16,1
2085,1997-12-09,460,3,1
2086,1997-12-09,521,3,2
2087,1997-12-09,862,3,2
2088,1997-12-09,1388,3,1
2089,1997-12-10,214,7,1
2090,1997-12-10,769,7,1
2091,1997-12-10,1179,7,2
2092,1997-12-11,81,13,1
2093,1997-12-11,202,13,1
2094,1997-12-11,266,3,1
2095,1997-12-11,306,13,1
2096,1997-12-11,319,11,1
2097,1997-12-11,421,24,1
2098,1997-12-11,477,11,1
2099,1997-12-11,656,13,1
2100,1997-12-11,773,24,1
2101,1997-12-11,792,11,1
2102,1997-12-11,798,13,1
2103,1997-12-11,939,3,1
2104,1997-12-11,1041,24,2
2105,1997-12-11,1045,13,1
2106,1997-12-11,1116,3,1
2107,1997-12-11,1390,13,2
2108,1997-12-13,517,6,1
2109,1997-12-13,545,6,1
2110,1997-12-13,938,6,1
2111,1997-12-13,1200,6,1
2112,1997-12-14,100,13,1
2113,1997-12-14,378,13,1
2114,1997-12-14,453,23,2
2115,1997-12-14,608,23,2
2116,1997-12-14,1024,23,1
2117,1997-12-14,1141,13,1
2118,1997-12-14,1328,13,1
2119,1997-12-14,1514,23,2
2120,1997-12-16,29,6,1
2121,1997-12-16,289,11,2
2122,1997-12-16,409,11,1
2123,1997-12-16,431,11,1
2124,1997-12-16,451,6,1
2125,1997-12-16,592,6,1
2126,1997-12-16,880,6,1
2127,1997-12-16,914,6,1
2128,1997-12-16,960,11,1
2129,1997-12-16,1064,11,1
2130,1997-12-16,1180,6,1
2131,1997-12-17,536,23,1
2132,1997-12-17,580,23,1
2133,1997-12-18,35,13,1
2134,1997-12-18,118,13,1
2135,1997-12-18,134,13,1
2136,1997-12-18,280,13,2
2137,1997-12-18,367,24,1
2138,1997-12-18,407,24,1
2139,1997-12-18,497,13,2
2140,1997-12-18,502,13,1
2141,1997-12-18,520,13,2
2142,1997-12-18,558,13,2
2143,1997-12-18,922,24,1
2144,1997-12-18,1123,13,1
2145,1997-12-18,1131,13,1
2146,1997-12-18,1355,24,1
2147,1997-12-18,1456,13,1
2148,1997-12-19,97,7,1
2149,1997-12-19,432,7,1
2150,1997-12-19,696,7,1
2151,1997-12-19,782,7,2
2152,1997-12-19,840,7,1
2153,1997-12-19,915,7,1
2154,1997-12-20,29,11,2
2155,1997-12-20,48,11,1
2156,1997-12-20,218,6,1
2157,1997-12-20,281,6,1
2158,1997-12-20,338,11,1
2159,1997-12-20,372,11,1
2160,1997-12-20,472,6,1
2161,1997-12-20,616,6,2
2162,1997-12-20,665,6,1
2163,1997-12-20,735,11,1
2164,1997-12-20,1039,11,1
2165,1997-12-20,1040,6,1
2166,1997-12-20,1174,6,1
2167,1997-12-20,1243,11,2
2168,1997-12-20,1265,24,1
2169,1997-12-20,1279,24,1
2170,1997-12-20,1402,6,2
2171,1997-12-20,1403,11,1
2172,1997-12-20,1455,11,1
2173,1997-12-21,282,16,1
2174,1997-12-21,610,17,1
2175,1997-12-21,882,3,1
2176,1997-12-21,911,3,1
2177,1997-12-21,1001,17,2
2178,1997-12-21,1169,16,1
2179,1997-12-21,1312,3,1
2180,1997-12-21,1321,16,1
2181,1997-12-21,1410,16,1
2182,1997-12-21,1464,16,1
2183,1997-12-21,1469,3,1
2184,1997-12-21,1473,17,1
2185,1997-12-21,1486,3,1
2186,1997-12-22,16,11,1
2187,1997-12-22,58,13,1
2188,1997-12-22,124,11,1
2189,1997-12-22,127,11,1
2190,1997-12-22,213,17,1
2191,1997-12-22,238,13,1
2192,1997-12-22,340,11,1
2193,1997-12-22,362,11,1
2194,1997-12-22,433,13,1
2195,1997-12-22,522,17,2
2196,1997-12-22,606,11,1
2197,1997-12-22,773,17,1
2198,1997-12-22,904,13,1
2199,1997-12-22,914,17,1
2200,1997-12-22,1083,11,1
2201,1997-12-22,1144,11,2
2202,1997-12-22,1417,13,1
2203,1997-12-23,37,15,1
2204,1997-12-23,611,15,1
2205,1997-12-23,1146,15,1
2206,1997-12-24,21,17,2
2207,1997-12-24,311,17,1
2208,1997-12-24,397,17,1
2209,1997-12-24,688,17,1
2210,1997-12-24,776,17,2
2211,1997-12-24,979,17,1
2212,1997-12-24,1012,17,1
2213,1997-12-24,1094,17,1
2214,1997-12-24,1366,17,1
2215,1997-12-25,44,16,1
2216,1997-12-25,681,16,1
2217,1997-12-25,800,17,1
2218,1997-12-25,911,17,2
2219,1997-12-25,948,17,1
2220,1997-12-25,1229,16,1
2221,1997-12-25,1361,17,2
2222,1997-12-26,144,16,1
2223,1997-12-26,1500,16,2
2224,1997-12-27,66,24,1
2225,1997-12-27,91,24,1
2226,1997-12-27,148,3,1
2227,1997-12-27,360,24,1
2228,1997-12-27,361,24,1
2229,1997-12-27,389,24,2
2230,1997-12-27,526,3,2
2231,1997-12-27,964,24,1
2232,1997-12-27,1020,3,1
2233,1997-12-27,1043,24,2
2234,1997-12-27,1255,23,1
2235,1997-12-28,98,3,1
2236,1997-12-28,225,13,1
2237,1997-12-28,312,13,1
2238,1997-12-28,658,3,1
2239,1997-12-28,660,13,1
2240,1997-12-28,809,3,2
2241,1997-12-28,833,3,1
2242,1997-12-28,1225,3,1
2243,1997-12-28,1248,13,1
2244,1997-12-28,1375,3,1
2245,1997-12-28,1456,13,1
2246,1997-12-28,1519,3,1
2247,1997-12-29,214,6,1
2248,1997-12-29,245,7,1
2249,1997-12-29,309,6,1
2250,1997-12-29,386,7,1
2251,1997-12-29,935,6,1
2252,1997-12-29,946,6,1
2253,1997-12-29,972,6,1
2254,1998-01-01,249,10,1
2255,1998-01-01,455,10,1
2256,1998-01-01,1056,10,2
2257,1998-01-01,1091,10,1
2258,1998-01-01,1181,10,1
2259,1998-01-01,1456,10,1
2260,1998-01-02,310,13,1
2261,1998-01-02,564,4,1
2262,1998-01-02,702,4,1
2263,1998-01-02,710,10,1
2264,1998-01-02,716,10,2
2265,1998-01-02,767,4,1
2266,1998-01-02,843,13,1
2267,1998-01-02,879,4,1
2268,1998-01-02,1034,13,1
2269,1998-01-02,1084,4,2
2270,1998-01-02,1091,4,1
2271,1998-01-02,1155,10,1
2272,1998-01-02,1167,10,1
2273,1998-01-02,1319,10,1
2274,1998-01-03,327,7,2
2275,1998-01-03,380,7,1
2276,1998-01-03,559,7,2
2277,1998-01-03,638,7,1
2278,1998-01-03,696,17,1
2279,1998-01-03,772,15,1
2280,1998-01-03,887,7,1
2281,1998-01-03,1052,17,1
2282,1998-01-03,1118,15,1
2283,1998-01-03,1181,7,1
2284,1998-01-03,1208,17,1
2285,1998-01-03,1451,17,1
2286,1998-01-03,1556,15,1
2287,1998-01-04,344,8,1
2288,1998-01-04,364,8,1
2289,1998-01-04,457,16,1
2290,1998-01-04,470,8,1
2291,1998-01-04,524,16,1
2292,1998-01-04,581,8,2
2293,1998-01-04,863,17,1
2294,1998-01-04,1041,17,1
2295,1998-01-04,1235,8,1
2296,1998-01-04,1417,17,1
2297,1998-01-04,1508,8,1
2298,1998-01-05,14,7,1
2299,1998-01-05,106,12,1
2300,1998-01-05,163,4,1
2301,1998-01-05,189,4,1
2302,1998-01-05,296,12,1
2303,1998-01-05,373,4,1
2304,1998-01-05,396,4,1
2305,1998-01-05,432,19,1
2306,1998-01-05,509,12,2
2307,1998-01-05,660,19,1
2308,1998-01-05,888,6,1
2309,1998-01-05,915,4,1
2310,1998-01-05,1058,4,1
2311,1998-01-05,1201,7,1
2312,1998-01-05,1243,19,1
2313,1998-01-05,1379,4,1
2314,1998-01-05,1438,4,1
2315,1998-01-05,1487,6,2
2316,1998-01-05,1499,6,1
2317,1998-01-06,2,13,1
2318,1998-01-06,26,17,1
2319,1998-01-06,166,17,1
2320,1998-01-06,295,13,1
2321,1998-01-06,397,13,1
2322,1998-01-06,863,17,1
2323,1998-01-06,987,17,1
2324,1998-01-06,1230,17,1
2325,1998-01-06,1263,13,1
2326,1998-01-06,1335,17,1
2327,1998-01-06,1408,17,1
2328,1998-01-06,1412,17,1
2329,1998-01-06,1430,17,1
2330,1998-01-06,1497,17,1
2331,1998-01-06,1498,13,2
2332,1998-01-07,12,12,1
2333,1998-01-07,14,19,1
2334,1998-01-07,34,19,1
2335,1998-01-07,112,12,1
2336,1998-01-07,250,19,1
2337,1998-01-07,470,12,1
2338,1998-01-07,581,20,2
2339,1998-01-07,678,24,1
2340,1998-01-07,692,20,1
2341,1998-01-07,780,24,1
2342,1998-01-07,799,19,1
2343,1998-01-07,989,20,1
2344,1998-01-07,996,12,1
2345,1998-01-07,1194,24,1
2346,1998-01-07,1209,19,1
2347,1998-01-07,1346,24,1
2348,1998-01-07,1395,19,2
2349,1998-01-07,1438,19,1
2350,1998-01-09,46,18,2
2351,1998-01-09,484,3,2
2352,1998-01-09,597,19,1
2353,1998-01-09,668,3,2
2354,1998-01-09,789,18,1
2355,1998-01-09,892,19,2
2356,1998-01-09,895,18,2
2357,1998-01-09,982,9,1
2358,1998-01-09,984,3,1
2359,1998-01-09,1108,18,1
2360,1998-01-09,1356,23,1
2361,1998-01-09,1374,3,1
2362,1998-01-09,1487,9,1
2363,1998-01-09,1533,9,1
2364,1998-01-10,157,16,1
2365,1998-01-10,195,3,2
2366,1998-01-10,199,3,1
2367,1998-01-10,253,11,2
2368,1998-01-10,271,7,1
2369,1998-01-10,284,19,1
2370,1998-01-10,420,19,1
2371,1998-01-10,444,11,1
2372,1998-01-10,485,10,1
2373,1998-01-10,503,16,1
2374,1998-01-10,505,16,1
2375,1998-01-10,546,16,1
2376,1998-01-10,572,17,1
2377,1998-01-10,623,7,2
2378,1998-01-10,646,16,1
2379,1998-01-10,759,7,1
2380,1998-01-10,806,8,1
2381,1998-01-10,822,11,1
2382,1998-01-10,872,10,1
2383,1998-01-10,909,17,1
2384,1998-01-10,921,19,1
2385,1998-01-10,946,10,1
2386,1998-01-10,952,16,1
2387,1998-01-10,956,16,1
2388,1998-01-10,969,19,1
2389,1998-01-10,1069,7,2
2390,1998-01-10,1147,7,1
2391,1998-01-10,1177,8,1
2392,1998-01-10,1195,10,1
2393,1998-01-10,1203,3,1
2394,1998-01-10,1301,8,1
2395,1998-01-10,1373,8,2
2396,1998-01-10,1382,3,1
2397,1998-01-10,1468,17,1
2398,1998-01-10,1522,19,1
2399,1998-01-10,1546,8,1
2400,1998-01-11,123,20,1
2401,1998-01-11,173,20,1
2402,1998-01-11,498,13,1
2403,1998-01-11,843,16,1
2404,1998-01-11,1070,13,2
2405,1998-01-11,1188,13,1
2406,1998-01-11,1238,13,1
2407,1998-01-11,1288,16,2
2408,1998-01-11,1377,13,1
2409,1998-01-11,1430,13,1
2410,1998-01-12,15,8,1
2411,1998-01-12,27,8,1
2412,1998-01-12,69,8,1
2413,1998-01-12,182,6,1
2414,1998-01-12,216,6,2
2415,1998-01-12,221,8,1
2416,1998-01-12,293,8,2
2417,1998-01-12,295,6,1
2418,1998-01-12,383,10,1
2419,1998-01-12,459,1,1
2420,1998-01-12,502,8,1
2421,1998-01-12,505,1,1
2422,1998-01-12,532,8,1
2423,1998-01-12,571,3,1
2424,1998-01-12,588,8,2
2425,1998-01-12,600,10,1
2426,1998-01-12,662,1,2
2427,1998-01-12,688,3,1
2428,1998-01-12,692,8,1
2429,1998-01-12,708,1,1
2430,1998-01-12,712,8,1
2431,1998-01-12,747,1,1
2432,1998-01-12,758,21,1
2433,1998-01-12,822,3,2
2434,1998-01-12,866,8,1
2435,1998-01-12,887,10,1
2436,1998-01-12,975,8,2
2437,1998-01-12,1008,8,1
2438,1998-01-12,1031,8,1
2439,1998-01-12,1046,21,2
2440,1998-01-12,1055,10,2
2441,1998-01-12,1151,6,1
2442,1998-01-12,1157,1,1
2443,1998-01-12,1230,3,1
2444,1998-01-12,1351,3,1
2445,1998-01-12,1357,21,1
2446,1998-01-12,1362,1,1
2447,1998-01-12,1467,21,1
2448,1998-01-12,1477,1,1
2449,1998-01-12,1525,8,1
2450,1998-01-13,48,1,1
2451,1998-01-13,95,8,1
2452,1998-01-13,404,23,1
2453,1998-01-13,549,1,1
2454,1998-01-13,562,8,1
2455,1998-01-13,571,1,1
2456,1998-01-13,631,20,1
2457,1998-01-13,750,8,2
2458,1998-01-13,794,8,2
2459,1998-01-13,806,8,1
2460,1998-01-13,867,1,1
2461,1998-01-13,914,1,1
2462,1998-01-13,1139,1,1
2463,1998-01-13,1156,8,2
2464,1998-01-13,1230,20,1
2465,1998-01-13,1246,20,2
2466,1998-01-13,1475,8,1
2467,1998-01-14,148,23,1
2468,1998-01-14,486,23,1
2469,1998-01-14,624,23,1
2470,1998-01-14,649,6,1
2471,1998-01-14,1000,6,1
2472,1998-01-14,1104,6,1
2473,1998-01-14,1146,23,1
2474,1998-01-15,156,21,1
2475,1998-01-15,293,23,1
2476,1998-01-15,320,11,1
2477,1998-01-15,379,21,1
2478,1998-01-15,422,21,2
2479,1998-01-15,470,21,2
2480,1998-01-15,540,21,1
2481,1998-01-15,843,21,1
2482,1998-01-15,887,21,1
2483,1998-01-15,1045,21,1
2484,1998-01-15,1202,11,1
2485,1998-01-15,1285,23,1
2486,1998-01-15,1308,21,2
2487,1998-01-15,1321,11,2
2488,1998-01-15,1383,21,1
2489,1998-01-15,1432,11,1
2490,1998-01-15,1551,21,2
2491,1998-01-16,105,6,1
2492,1998-01-16,211,15,1
2493,1998-01-16,462,16,2
2494,1998-01-16,560,4,1
2495,1998-01-16,630,6,1
2496,1998-01-16,746,6,1
2497,1998-01-16,856,16,1
2498,1998-01-16,931,15,1
2499,1998-01-16,1073,6,1
2500,1998-01-16,1334,16,1
2501,1998-01-16,1367,15,1
2502,1998-01-16,1482,15,1
2503,1998-01-17,4,12,2
2504,1998-01-17,22,12,1
2505,1998-01-17,82,12,1
2506,1998-01-17,129,1,1
2507,1998-01-17,151,11,1
2508,1998-01-17,262,11,1
2509,1998-01-17,291,11,1
2510,1998-01-17,342,11,1
2511,1998-01-17,416,12,1
2512,1998-01-17,461,11,1
2513,1998-01-17,497,3,1
2514,1998-01-17,512,3,1
2515,1998-01-17,682,6,1
2516,1998-01-17,728,12,1
2517,1998-01-17,769,6,1
2518,1998-01-17,822,6,2
2519,1998-01-17,842,1,1
2520,1998-01-17,893,6,1
2521,1998-01-17,963,12,1
2522,1998-01-17,965,23,1
2523,1998-01-17,988,3,2
2524,1998-01-17,993,4,1
2525,1998-01-17,1009,4,2
2526,1998-01-17,1014,24,1
2527,1998-01-17,1176,1,1
2528,1998-01-17,1242,1,1
2529,1998-01-17,1249,12,1
2530,1998-01-17,1250,4,1
2531,1998-01-17,1397,1,1
2532,1998-01-17,1441,12,1
2533,1998-01-17,1483,23,1
2534,1998-01-17,1484,12,1
2535,1998-01-17,1490,23,1
2536,1998-01-17,1526,1,1
2537,1998-01-17,1558,24,1
2538,1998-01-18,34,24,1
2539,1998-01-18,220,8,1
2540,1998-01-18,264,8,1
2541,1998-01-18,278,24,1
2542,1998-01-18,422,15,1
2543,1998-01-18,511,24,1
2544,1998-01-18,559,24,1
2545,1998-01-18,679,8,1
2546,1998-01-18,710,24,1
2547,1998-01-18,808,8,1
2548,1998-01-18,1131,8,1
2549,1998-01-18,1375,8,1
2550,1998-01-18,1422,8,2
2551,1998-01-19,144,11,2
2552,1998-01-19,469,12,1
2553,1998-01-19,545,12,2
2554,1998-01-19,749,7,1
2555,1998-01-19,954,12,1
2556,1998-01-19,1192,7,1
2557,1998-01-19,1261,7,1
2558,1998-01-19,1367,12,1
2559,1998-01-19,1406,7,2
2560,1998-01-19,1501,11,1
2561,1998-01-20,62,7,1
2562,1998-01-20,174,15,1
2563,1998-01-20,341,15,1
2564,1998-01-20,540,7,1
2565,1998-01-20,678,15,2
2566,1998-01-20,724,15,1
2567,1998-01-20,855,7,1
2568,1998-01-20,898,15,1
2569,1998-01-20,1083,15,2
2570,1998-01-20,1219,15,1
2571,1998-01-21,723,16,2
2572,1998-01-21,766,20,1
2573,1998-01-21,900,16,1
2574,1998-01-21,1377,20,1
2575,1998-01-21,1479,21,1
2576,1998-01-22,268,17,1
2577,1998-01-22,387,21,1
2578,1998-01-22,479,21,1
2579,1998-01-22,578,21,2
2580,1998-01-22,823,4,1
2581,1998-01-22,1050,21,1
2582,1998-01-22,1182,4,1
2583,1998-01-22,1340,21,1
2584,1998-01-22,1380,17,1
2585,1998-01-22,1394,21,1
2586,1998-01-23,47,10,1
2587,1998-01-23,348,10,1
2588,1998-01-23,703,10,1
2589,1998-01-23,709,10,1
2590,1998-01-23,1132,10,2
2591,1998-01-24,47,15,2
2592,1998-01-24,193,15,1
2593,1998-01-24,267,21,1
2594,1998-01-24,339,3,1
2595,1998-01-24,395,3,2
2596,1998-01-24,654,3,1
2597,1998-01-24,700,21,1
2598,1998-01-24,714,3,2
2599,1998-01-24,816,21,1
2600,1998-01-24,949,3,1
2601,1998-01-24,963,3,1
2602,1998-01-24,1033,21,1
2603,1998-01-24,1039,3,2
2604,1998-01-24,1104,3,1
2605,1998-01-24,1165,15,1
2606,1998-01-24,1187,15,2
2607,1998-01-24,1215,3,1
2608,1998-01-24,1317,3,1
2609,1998-01-25,463,11,1
2610,1998-01-25,541,18,1
2611,1998-01-25,600,18,2
2612,1998-01-25,817,11,1
2613,1998-01-25,1383,11,2
2614,1998-01-26,197,18,1
2615,1998-01-26,573,9,1
2616,1998-01-26,717,13,1
2617,1998-01-26,1004,9,1
2618,1998-01-26,1279,13,1
2619,1998-01-26,1339,13,1
2620,1998-01-26,1390,13,2
2621,1998-01-26,1401,13,1
2622,1998-01-26,1498,13,1
2623,1998-01-27,427,24,1
2624,1998-01-27,473,24,1
2625,1998-01-27,505,24,1
2626,1998-01-27,566,24,1
2627,1998-01-27,777,19,1
2628,1998-01-27,801,19,1
2629,1998-01-27,870,24,2
2630,1998-01-27,989,24,1
2631,1998-01-27,1200,24,1
2632,1998-01-27,1214,24,1
2633,1998-01-27,1482,24,2
2634,1998-01-28,61,9,1
2635,1998-01-28,196,1,1
2636,1998-01-28,293,1,1
2637,1998-01-28,354,1,1
2638,1998-01-28,358,1,2
2639,1998-01-28,620,1,1
2640,1998-01-28,786,1,1
2641,1998-01-28,814,9,1
2642,1998-01-28,981,9,1
2643,1998-01-28,1372,1,1
2644,1998-01-29,252,12,1
2645,1998-01-29,476,18,1
2646,1998-01-29,647,18,1
2647,1998-01-29,658,13,1
2648,1998-01-29,710,13,1
2649,1998-01-29,833,13,1
2650,1998-01-29,915,13,1
2651,1998-01-29,1028,18,1
2652,1998-01-29,1036,13,1
2653,1998-01-29,1062,13,1
2654,1998-01-29,1524,9,1
2655,1998-01-30,368,24,1
2656,1998-01-30,456,24,1
2657,1998-01-30,845,24,1
2658,1998-01-30,983,24,1
